Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Test Cases/Add Guests,Chrome 74.0.3729.131,,2019-05-10 12:48:42,2019-05-10 12:49:43,1m - 0.686s,PASSED
"waitForElementVisible(findTestObject(""Page_Automated Test Campaign  Salesforce/a_Automated Guest List (1)""), 20)",Chrome 74.0.3729.131,,2019-05-10 12:49:10,2019-05-10 12:49:10,0.534s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/a_Automated Guest List (1)""))",Chrome 74.0.3729.131,,2019-05-10 12:49:10,2019-05-10 12:49:11,0.264s,PASSED
"delay(10, STOP_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-10 12:49:11,2019-05-10 12:49:21,10.042s,PASSED
"click(findTestObject(""Page_Automated Guest List  Salesforce/div_Add Constituents""))",Chrome 74.0.3729.131,,2019-05-10 12:49:21,2019-05-10 12:49:21,0.300s,PASSED
"click(findTestObject(""Page_Automated Guest List  Salesforce/h2_Add Constituents to Campaign""))",Chrome 74.0.3729.131,,2019-05-10 12:49:21,2019-05-10 12:49:23,1.513s,PASSED
"click(findTestObject(""Page_Automated Guest List  Salesforce/span_Action_slds-checkbox--faux""))",Chrome 74.0.3729.131,,2019-05-10 12:49:23,2019-05-10 12:49:26,3.223s,PASSED
"constName = getText(findTestObject(""Page_Automated Guest List  Salesforce/a_Test Monash constituent""))",Chrome 74.0.3729.131,,2019-05-10 12:49:26,2019-05-10 12:49:27,1.683s,PASSED
print(constName),Chrome 74.0.3729.131,,2019-05-10 12:49:27,2019-05-10 12:49:28,0.083s,PASSED
"click(findTestObject(""Page_Automated Guest List  Salesforce/span_Next""))",Chrome 74.0.3729.131,,2019-05-10 12:49:28,2019-05-10 12:49:28,0.327s,PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-10 12:49:28,2019-05-10 12:49:31,3.078s,PASSED
"click(findTestObject(""Page_Automated Guest List  Salesforce/span_Submit""))",Chrome 74.0.3729.131,,2019-05-10 12:49:31,2019-05-10 12:49:31,0.355s,PASSED
delay(8),Chrome 74.0.3729.131,,2019-05-10 12:49:31,2019-05-10 12:49:39,8.021s,PASSED
"click(findTestObject(""Page_Automated Guest List  Salesforce/a_Automated Test Campaign""))",Chrome 74.0.3729.131,,2019-05-10 12:49:39,2019-05-10 12:49:40,0.453s,PASSED
delay(3),Chrome 74.0.3729.131,,2019-05-10 12:49:40,2019-05-10 12:49:43,3.052s,PASSED
"comment(""Guest is added to Guest list in unicrm"")",Chrome 74.0.3729.131,,2019-05-10 12:49:43,2019-05-10 12:49:43,0.032s,PASSED
,,,,,,
Test Cases/Create Event and Guest list in Zkipster,Chrome 74.0.3729.131,,2019-05-10 12:49:43,2019-05-10 12:52:10,2m - 26.879s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/div_Create Event In Zkipster""))",Chrome 74.0.3729.131,,2019-05-10 12:50:05,2019-05-10 12:50:05,0.314s,PASSED
delay(7),Chrome 74.0.3729.131,,2019-05-10 12:50:05,2019-05-10 12:50:12,7.043s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/lightning-primitive-icon""))",Chrome 74.0.3729.131,,2019-05-10 12:50:12,2019-05-10 12:50:13,0.420s,PASSED
delay(7),Chrome 74.0.3729.131,,2019-05-10 12:50:13,2019-05-10 12:50:20,7.059s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/div_Create Event In Zkipster""))",Chrome 74.0.3729.131,,2019-05-10 12:50:20,2019-05-10 12:50:20,0.207s,PASSED
delay(7),Chrome 74.0.3729.131,,2019-05-10 12:50:20,2019-05-10 12:50:27,7.047s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/lightning-primitive-icon""))",Chrome 74.0.3729.131,,2019-05-10 12:50:27,2019-05-10 12:50:27,0.326s,PASSED
delay(7),Chrome 74.0.3729.131,,2019-05-10 12:50:27,2019-05-10 12:50:35,7.049s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/div_Create Guest Lists In Zkipster""))",Chrome 74.0.3729.131,,2019-05-10 12:50:35,2019-05-10 12:50:35,0.336s,PASSED
delay(9),Chrome 74.0.3729.131,,2019-05-10 12:50:35,2019-05-10 12:50:44,9.033s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/button_Close this window""))",Chrome 74.0.3729.131,,2019-05-10 12:50:44,2019-05-10 12:50:44,0.296s,PASSED
delay(7),Chrome 74.0.3729.131,,2019-05-10 12:50:44,2019-05-10 12:50:51,7.186s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/div_Create Guest Lists In Zkipster""))",Chrome 74.0.3729.131,,2019-05-10 12:50:51,2019-05-10 12:50:52,0.198s,PASSED
delay(8),Chrome 74.0.3729.131,,2019-05-10 12:50:52,2019-05-10 12:51:00,8.203s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/button_Close this window""))",Chrome 74.0.3729.131,,2019-05-10 12:51:00,2019-05-10 12:51:00,0.341s,PASSED
delay(8),Chrome 74.0.3729.131,,2019-05-10 12:51:00,2019-05-10 12:51:08,8.047s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/div_Sync Guests to Zkipster""))",Chrome 74.0.3729.131,,2019-05-10 12:51:08,2019-05-10 12:51:09,0.336s,PASSED
delay(10),Chrome 74.0.3729.131,,2019-05-10 12:51:09,2019-05-10 12:51:19,10.034s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/lightning-primitive-icon""))",Chrome 74.0.3729.131,,2019-05-10 12:51:19,2019-05-10 12:51:19,0.238s,PASSED
delay(6),Chrome 74.0.3729.131,,2019-05-10 12:51:19,2019-05-10 12:51:25,6.054s,PASSED
"navigateToUrl(""https://account.zkipster.com/Login/Login?ReturnUrl=%2fGuests%2fEdit"")",Chrome 74.0.3729.131,,2019-05-10 12:51:25,2019-05-10 12:51:32,7.112s,PASSED
"setText(findTestObject(""Page_zkipster - Log In/input_Log In_UserName""), ""MonashAdmin1"")",Chrome 74.0.3729.131,,2019-05-10 12:51:32,2019-05-10 12:51:33,0.497s,PASSED
"setEncryptedText(findTestObject(""Page_zkipster - Log In/input_Log In_Password""), ""B1Kdm3v38+DzKq91AaaXQg=="")",Chrome 74.0.3729.131,,2019-05-10 12:51:33,2019-05-10 12:51:33,0.217s,PASSED
"click(findTestObject(""Page_zkipster - Log In/input_Log In_login_submit""))",Chrome 74.0.3729.131,,2019-05-10 12:51:33,2019-05-10 12:51:42,9.321s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-10 12:51:42,2019-05-10 12:51:47,5.044s,PASSED
"click(findTestObject(""Page_zkipster - Events/a_Automated Test Campaign""))",Chrome 74.0.3729.131,,2019-05-10 12:51:47,2019-05-10 12:51:50,3.212s,PASSED
delay(7),Chrome 74.0.3729.131,,2019-05-10 12:51:50,2019-05-10 12:51:57,7.044s,PASSED
"click(findTestObject(""Page_zkipster - Guest Lists/td_1""))",Chrome 74.0.3729.131,,2019-05-10 12:51:57,2019-05-10 12:52:00,3.051s,PASSED
delay(9),Chrome 74.0.3729.131,,2019-05-10 12:52:00,2019-05-10 12:52:10,9.045s,PASSED
"GuestFirstName = getText(findTestObject(""Page_zkipster - Guests/div_Test Monash""))",Chrome 74.0.3729.131,,2019-05-10 12:52:10,2019-05-10 12:52:10,0.144s,PASSED
print(GuestFirstName),Chrome 74.0.3729.131,,2019-05-10 12:52:10,2019-05-10 12:52:10,0.003s,PASSED
"GuestLastName = getText(findTestObject(""Object Repository/Page_zkipster - Guests/div_Rabobank""))",Chrome 74.0.3729.131,,2019-05-10 12:52:10,2019-05-10 12:52:10,0.106s,PASSED
print(GuestLastName),Chrome 74.0.3729.131,,2019-05-10 12:52:10,2019-05-10 12:52:10,0.035s,PASSED
"GuestName = GuestFirstName + "" "" + GuestLastName",Chrome 74.0.3729.131,,2019-05-10 12:52:10,2019-05-10 12:52:10,0.004s,PASSED
print(GuestName),Chrome 74.0.3729.131,,2019-05-10 12:52:10,2019-05-10 12:52:10,0.003s,PASSED
print(constName),Chrome 74.0.3729.131,,2019-05-10 12:52:10,2019-05-10 12:52:10,0.004s,PASSED
if (GuestName == constName),Chrome 74.0.3729.131,,2019-05-10 12:52:10,2019-05-10 12:52:10,0.060s,PASSED
