Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"setText(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/Event_end_time (1)""), """")",Chrome 73.0.3683.103,,2019-05-07 11:02:50,2019-05-07 11:02:50,0.113s,PASSED
"setText(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/event_street (1)""), ""street"")",Chrome 73.0.3683.103,,2019-05-07 11:02:50,2019-05-07 11:02:50,0.163s,PASSED
"setText(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/event_city (1)""), ""city"")",Chrome 73.0.3683.103,,2019-05-07 11:02:50,2019-05-07 11:02:51,0.559s,PASSED
"setText(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/event_state (1)""), ""state"")",Chrome 73.0.3683.103,,2019-05-07 11:02:51,2019-05-07 11:02:51,0.169s,PASSED
"setText(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/input__4091117a""), ""3000"")",Chrome 73.0.3683.103,,2019-05-07 11:02:51,2019-05-07 11:02:51,0.188s,PASSED
"setText(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/input__4431117a""), ""Australia"")",Chrome 73.0.3683.103,,2019-05-07 11:02:51,2019-05-07 11:02:52,0.323s,PASSED
"click(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/a_Corporate""))",Chrome 73.0.3683.103,,2019-05-07 11:02:52,2019-05-07 11:02:52,0.169s,PASSED
"click(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/a_Social""))",Chrome 73.0.3683.103,,2019-05-07 11:02:52,2019-05-07 11:02:52,0.160s,PASSED
"click(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/button_Save""))",Chrome 73.0.3683.103,,2019-05-07 11:02:52,2019-05-07 11:02:52,0.138s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-05-07 11:02:52,2019-05-07 11:02:55,2.554s,PASSED
,,,,,,
Test Cases/Create Guest list,Chrome 73.0.3683.103,,2019-05-07 11:02:55,2019-05-07 11:03:18,22.844s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/a_New (1)""))",Chrome 73.0.3683.103,,2019-05-07 11:03:05,2019-05-07 11:03:05,0.191s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/span_ERDA Guest List (1)""))",Chrome 73.0.3683.103,,2019-05-07 11:03:05,2019-05-07 11:03:06,0.642s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/span_Next (1)""))",Chrome 73.0.3683.103,,2019-05-07 11:03:06,2019-05-07 11:03:06,0.159s,PASSED
"setText(findTestObject(""Page_Automated Test Campaign  Salesforce/input__1362495a (1)""), ""Automated Guest List"")",Chrome 73.0.3683.103,,2019-05-07 11:03:06,2019-05-07 11:03:07,1.565s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/button_Save (1)""))",Chrome 73.0.3683.103,,2019-05-07 11:03:07,2019-05-07 11:03:07,0.150s,PASSED
delay(10),Chrome 73.0.3683.103,,2019-05-07 11:03:07,2019-05-07 11:03:18,10.030s,PASSED
,,,,,,
Test Cases/Add Guests,Chrome 73.0.3683.103,,2019-05-07 11:03:18,2019-05-07 11:04:03,45.822s,PASSED
"waitForElementVisible(findTestObject(""Page_Automated Test Campaign  Salesforce/a_Automated Guest List (1)""), 20)",Chrome 73.0.3683.103,,2019-05-07 11:03:34,2019-05-07 11:03:34,0.371s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/a_Automated Guest List (1)""))",Chrome 73.0.3683.103,,2019-05-07 11:03:34,2019-05-07 11:03:35,0.167s,PASSED
"delay(10, STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-05-07 11:03:35,2019-05-07 11:03:45,10.023s,PASSED
"click(findTestObject(""Page_Automated Guest List  Salesforce/div_Add Constituents""))",Chrome 73.0.3683.103,,2019-05-07 11:03:45,2019-05-07 11:03:45,0.191s,PASSED
"click(findTestObject(""Page_Automated Guest List  Salesforce/h2_Add Constituents to Campaign""))",Chrome 73.0.3683.103,,2019-05-07 11:03:45,2019-05-07 11:03:46,1.246s,PASSED
"click(findTestObject(""Page_Automated Guest List  Salesforce/span_Action_slds-checkbox--faux""))",Chrome 73.0.3683.103,,2019-05-07 11:03:46,2019-05-07 11:03:47,1.277s,PASSED
"constName = getText(findTestObject(""Page_Automated Guest List  Salesforce/a_Test Monash constituent""))",Chrome 73.0.3683.103,,2019-05-07 11:03:47,2019-05-07 11:03:48,1.104s,PASSED
print(constName),Chrome 73.0.3683.103,,2019-05-07 11:03:48,2019-05-07 11:03:48,0.032s,PASSED
"click(findTestObject(""Page_Automated Guest List  Salesforce/span_Next""))",Chrome 73.0.3683.103,,2019-05-07 11:03:48,2019-05-07 11:03:49,0.176s,PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-05-07 11:03:49,2019-05-07 11:03:52,3.027s,PASSED
"click(findTestObject(""Page_Automated Guest List  Salesforce/span_Submit""))",Chrome 73.0.3683.103,,2019-05-07 11:03:52,2019-05-07 11:03:52,0.179s,PASSED
delay(8),Chrome 73.0.3683.103,,2019-05-07 11:03:52,2019-05-07 11:04:00,8.014s,PASSED
"click(findTestObject(""Page_Automated Guest List  Salesforce/a_Automated Test Campaign""))",Chrome 73.0.3683.103,,2019-05-07 11:04:00,2019-05-07 11:04:00,0.569s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-05-07 11:04:00,2019-05-07 11:04:03,3.024s,PASSED
,,,,,,
Test Cases/Create Event and Guest list in Zkipster,Chrome 73.0.3683.103,,2019-05-07 11:04:03,2019-05-07 11:05:52,1m - 48.487s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/div_Create Event In Zkipster""))",Chrome 73.0.3683.103,,2019-05-07 11:04:16,2019-05-07 11:04:16,0.239s,PASSED
delay(7),Chrome 73.0.3683.103,,2019-05-07 11:04:16,2019-05-07 11:04:23,7.026s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/lightning-primitive-icon""))",Chrome 73.0.3683.103,,2019-05-07 11:04:23,2019-05-07 11:04:23,0.170s,PASSED
delay(7),Chrome 73.0.3683.103,,2019-05-07 11:04:23,2019-05-07 11:04:30,7.029s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/div_Create Event In Zkipster""))",Chrome 73.0.3683.103,,2019-05-07 11:04:30,2019-05-07 11:04:30,0.155s,PASSED
delay(7),Chrome 73.0.3683.103,,2019-05-07 11:04:30,2019-05-07 11:04:37,7.031s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/lightning-primitive-icon""))",Chrome 73.0.3683.103,,2019-05-07 11:04:37,2019-05-07 11:04:37,0.168s,PASSED
delay(7),Chrome 73.0.3683.103,,2019-05-07 11:04:37,2019-05-07 11:04:44,7.037s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/div_Create Guest Lists In Zkipster""))",Chrome 73.0.3683.103,,2019-05-07 11:04:44,2019-05-07 11:04:45,0.183s,PASSED
delay(9),Chrome 73.0.3683.103,,2019-05-07 11:04:45,2019-05-07 11:04:54,9.027s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/button_Close this window""))",Chrome 73.0.3683.103,,2019-05-07 11:04:54,2019-05-07 11:04:54,0.153s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-05-07 11:04:54,2019-05-07 11:04:57,3.030s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/div_Sync Guests to Zkipster""))",Chrome 73.0.3683.103,,2019-05-07 11:04:57,2019-05-07 11:04:57,0.133s,PASSED
delay(10),Chrome 73.0.3683.103,,2019-05-07 11:04:57,2019-05-07 11:05:07,10.013s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/lightning-primitive-icon""))",Chrome 73.0.3683.103,,2019-05-07 11:05:07,2019-05-07 11:05:07,0.169s,PASSED
delay(6),Chrome 73.0.3683.103,,2019-05-07 11:05:07,2019-05-07 11:05:13,6.031s,PASSED
"navigateToUrl(""https://account.zkipster.com/Login/Login?ReturnUrl=%2fGuests%2fEdit"")",Chrome 73.0.3683.103,,2019-05-07 11:05:13,2019-05-07 11:05:19,5.331s,PASSED
"setText(findTestObject(""Page_zkipster - Log In/input_Log In_UserName""), ""MonashAdmin1"")",Chrome 73.0.3683.103,,2019-05-07 11:05:19,2019-05-07 11:05:19,0.252s,PASSED
"setEncryptedText(findTestObject(""Page_zkipster - Log In/input_Log In_Password""), ""B1Kdm3v38+DzKq91AaaXQg=="")",Chrome 73.0.3683.103,,2019-05-07 11:05:19,2019-05-07 11:05:19,0.135s,PASSED
"click(findTestObject(""Page_zkipster - Log In/input_Log In_login_submit""))",Chrome 73.0.3683.103,,2019-05-07 11:05:19,2019-05-07 11:05:27,7.904s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-05-07 11:05:27,2019-05-07 11:05:32,5.028s,PASSED
"click(findTestObject(""Page_zkipster - Events/a_Automated Test Campaign""))",Chrome 73.0.3683.103,,2019-05-07 11:05:32,2019-05-07 11:05:34,1.810s,PASSED
delay(7),Chrome 73.0.3683.103,,2019-05-07 11:05:34,2019-05-07 11:05:41,7.030s,PASSED
"click(findTestObject(""Page_zkipster - Guest Lists/td_1""))",Chrome 73.0.3683.103,,2019-05-07 11:05:41,2019-05-07 11:05:42,1.747s,PASSED
delay(9),Chrome 73.0.3683.103,,2019-05-07 11:05:42,2019-05-07 11:05:52,9.034s,PASSED
"GuestFirstName = getText(findTestObject(""Page_zkipster - Guests/div_Test Monash""))",Chrome 73.0.3683.103,,2019-05-07 11:05:52,2019-05-07 11:05:52,0.137s,PASSED
print(GuestFirstName),Chrome 73.0.3683.103,,2019-05-07 11:05:52,2019-05-07 11:05:52,0.003s,PASSED
"GuestLastName = getText(findTestObject(""Object Repository/Page_zkipster - Guests/div_Rabobank""))",Chrome 73.0.3683.103,,2019-05-07 11:05:52,2019-05-07 11:05:52,0.077s,PASSED
print(GuestLastName),Chrome 73.0.3683.103,,2019-05-07 11:05:52,2019-05-07 11:05:52,0.020s,PASSED
"GuestName = GuestFirstName + "" "" + GuestLastName",Chrome 73.0.3683.103,,2019-05-07 11:05:52,2019-05-07 11:05:52,0.002s,PASSED
print(GuestName),Chrome 73.0.3683.103,,2019-05-07 11:05:52,2019-05-07 11:05:52,0.004s,PASSED
print(constName),Chrome 73.0.3683.103,,2019-05-07 11:05:52,2019-05-07 11:05:52,0.007s,PASSED
if (GuestName == constName),Chrome 73.0.3683.103,,2019-05-07 11:05:52,2019-05-07 11:05:52,0.128s,PASSED
