Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"click(findTestObject(""Page_Automated Guest List  Salesforce/div_Add Constituents""))",Chrome 73.0.3683.103,,2019-05-06 12:53:32,2019-05-06 12:53:33,0.187s,PASSED
"click(findTestObject(""Page_Automated Guest List  Salesforce/h2_Add Constituents to Campaign""))",Chrome 73.0.3683.103,,2019-05-06 12:53:33,2019-05-06 12:53:33,0.800s,PASSED
"click(findTestObject(""Page_Automated Guest List  Salesforce/span_Action_slds-checkbox--faux""))",Chrome 73.0.3683.103,,2019-05-06 12:53:33,2019-05-06 12:53:35,1.310s,PASSED
"Guest = getText(findTestObject(""Page_Automated Guest List  Salesforce/a_Test Monash constituent""))",Chrome 73.0.3683.103,,2019-05-06 12:53:35,2019-05-06 12:53:35,0.217s,PASSED
print(Guest),Chrome 73.0.3683.103,,2019-05-06 12:53:35,2019-05-06 12:53:35,0.037s,PASSED
"click(findTestObject(""Page_Automated Guest List  Salesforce/span_Next""))",Chrome 73.0.3683.103,,2019-05-06 12:53:35,2019-05-06 12:53:35,0.268s,PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-05-06 12:53:35,2019-05-06 12:53:38,3.031s,PASSED
"click(findTestObject(""Page_Automated Guest List  Salesforce/span_Submit""))",Chrome 73.0.3683.103,,2019-05-06 12:53:38,2019-05-06 12:53:39,0.261s,PASSED
delay(8),Chrome 73.0.3683.103,,2019-05-06 12:53:39,2019-05-06 12:53:47,8.017s,PASSED
"click(findTestObject(""Page_Automated Guest List  Salesforce/a_Automated Test Campaign""))",Chrome 73.0.3683.103,,2019-05-06 12:53:47,2019-05-06 12:53:47,0.324s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-05-06 12:53:47,2019-05-06 12:53:50,3.030s,PASSED
,,,,,,
Test Cases/Create Event and Guest list in Zkipster,Chrome 73.0.3683.103,,2019-05-06 12:53:50,2019-05-06 12:55:15,1m - 25.009s,ERROR
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/div_Create Event In Zkipster""))",Chrome 73.0.3683.103,,2019-05-06 12:54:08,2019-05-06 12:54:09,1.368s,PASSED
delay(7),Chrome 73.0.3683.103,,2019-05-06 12:54:09,2019-05-06 12:54:16,7.057s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/lightning-primitive-icon""))",Chrome 73.0.3683.103,,2019-05-06 12:54:16,2019-05-06 12:54:16,0.180s,PASSED
delay(7),Chrome 73.0.3683.103,,2019-05-06 12:54:16,2019-05-06 12:54:23,7.052s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/div_Create Event In Zkipster""))",Chrome 73.0.3683.103,,2019-05-06 12:54:23,2019-05-06 12:54:24,0.183s,PASSED
delay(7),Chrome 73.0.3683.103,,2019-05-06 12:54:24,2019-05-06 12:54:31,7.034s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/lightning-primitive-icon""))",Chrome 73.0.3683.103,,2019-05-06 12:54:31,2019-05-06 12:54:31,0.200s,PASSED
delay(7),Chrome 73.0.3683.103,,2019-05-06 12:54:31,2019-05-06 12:54:38,7.032s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/div_Create Guest Lists In Zkipster""))",Chrome 73.0.3683.103,,2019-05-06 12:54:38,2019-05-06 12:54:39,0.832s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-05-06 12:54:39,2019-05-06 12:54:44,5.081s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/button_Close this window""))",Chrome 73.0.3683.103,,2019-05-06 12:54:44,2019-05-06 12:54:44,0.172s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-05-06 12:54:44,2019-05-06 12:54:47,3.035s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/div_Sync Guests to Zkipster""))",Chrome 73.0.3683.103,,2019-05-06 12:54:47,2019-05-06 12:54:47,0.147s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-05-06 12:54:47,2019-05-06 12:54:52,5.023s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/lightning-primitive-icon""))",Chrome 73.0.3683.103,,2019-05-06 12:54:52,2019-05-06 12:54:52,0.208s,PASSED
"navigateToUrl(""https://account.zkipster.com/Login/Login?ReturnUrl=%2fGuests%2fEdit"")",Chrome 73.0.3683.103,,2019-05-06 12:54:52,2019-05-06 12:54:57,4.293s,PASSED
"setText(findTestObject(""Page_zkipster - Log In/input_Log In_UserName""), ""MonashAdmin1"")",Chrome 73.0.3683.103,,2019-05-06 12:54:57,2019-05-06 12:54:57,0.182s,PASSED
"setEncryptedText(findTestObject(""Page_zkipster - Log In/input_Log In_Password""), ""B1Kdm3v38+DzKq91AaaXQg=="")",Chrome 73.0.3683.103,,2019-05-06 12:54:57,2019-05-06 12:54:57,0.145s,PASSED
"click(findTestObject(""Page_zkipster - Log In/input_Log In_login_submit""))",Chrome 73.0.3683.103,,2019-05-06 12:54:57,2019-05-06 12:55:05,8.359s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-05-06 12:55:05,2019-05-06 12:55:11,5.035s,PASSED
"click(findTestObject(""Page_zkipster - Events/a_Automated Test Campaign""))",Chrome 73.0.3683.103,,2019-05-06 12:55:11,2019-05-06 12:55:13,2.181s,PASSED
"click(findTestObject(""Page_zkipster - Guest Lists/td_1""))",Chrome 73.0.3683.103,,2019-05-06 12:55:13,2019-05-06 12:55:15,1.889s,PASSED
"GuesFirstName = getText(findTestObject(""Object Repository/Page_zkipster - Guests/div_Test Monash""))",Chrome 73.0.3683.103,,2019-05-06 12:55:15,2019-05-06 12:55:15,0.167s,PASSED
"GuestLastName = getText(findTestObject(""Object Repository/Page_zkipster - Guests/div_Rabobank""))",Chrome 73.0.3683.103,,2019-05-06 12:55:15,2019-05-06 12:55:15,0.086s,PASSED
"GuestName = GuesFirstName + "" "" + GuestLastName",Chrome 73.0.3683.103,,2019-05-06 12:55:15,2019-05-06 12:55:15,0.021s,PASSED
print(GuestName),Chrome 73.0.3683.103,,2019-05-06 12:55:15,2019-05-06 12:55:15,0.005s,PASSED
if (GuestName == Guest),Chrome 73.0.3683.103,,2019-05-06 12:55:15,2019-05-06 12:55:15,0.125s,ERROR
