Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"click(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/Event_Status""))",Chrome 74.0.3729.131,,2019-05-09 09:36:41,2019-05-09 09:36:42,0.230s,PASSED
"click(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/Planned""))",Chrome 74.0.3729.131,,2019-05-09 09:36:42,2019-05-09 09:36:42,0.176s,PASSED
"click(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/Event_group""))",Chrome 74.0.3729.131,,2019-05-09 09:36:42,2019-05-09 09:36:42,0.183s,PASSED
"click(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/a_Alumni""))",Chrome 74.0.3729.131,,2019-05-09 09:36:42,2019-05-09 09:36:42,0.241s,PASSED
"setText(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/label_Event Location real (1)""), ""21 welington rd"")",Chrome 74.0.3729.131,,2019-05-09 09:36:42,2019-05-09 09:36:43,0.221s,PASSED
"setText(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/Start_date""), ""27/06/2019"")",Chrome 74.0.3729.131,,2019-05-09 09:36:43,2019-05-09 09:36:43,0.222s,PASSED
"setText(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/Start time (1)""), """")",Chrome 74.0.3729.131,,2019-05-09 09:36:43,2019-05-09 09:36:43,0.136s,PASSED
"setText(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/End_Date (1)""), ""30/06/2019"")",Chrome 74.0.3729.131,,2019-05-09 09:36:43,2019-05-09 09:36:43,0.212s,PASSED
"setText(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/Event_end_time (1)""), """")",Chrome 74.0.3729.131,,2019-05-09 09:36:43,2019-05-09 09:36:43,0.124s,PASSED
"setText(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/event_street (1)""), ""street"")",Chrome 74.0.3729.131,,2019-05-09 09:36:43,2019-05-09 09:36:43,0.175s,PASSED
"setText(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/event_city (1)""), ""city"")",Chrome 74.0.3729.131,,2019-05-09 09:36:43,2019-05-09 09:36:44,0.152s,PASSED
"setText(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/event_state (1)""), ""state"")",Chrome 74.0.3729.131,,2019-05-09 09:36:44,2019-05-09 09:36:44,0.195s,PASSED
"setText(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/input__4091117a""), ""3000"")",Chrome 74.0.3729.131,,2019-05-09 09:36:44,2019-05-09 09:36:44,0.157s,PASSED
"setText(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/input__4431117a""), ""Australia"")",Chrome 74.0.3729.131,,2019-05-09 09:36:44,2019-05-09 09:36:44,0.314s,PASSED
"click(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/a_Corporate""))",Chrome 74.0.3729.131,,2019-05-09 09:36:44,2019-05-09 09:36:44,0.137s,PASSED
"click(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/a_Social""))",Chrome 74.0.3729.131,,2019-05-09 09:36:44,2019-05-09 09:36:45,0.271s,PASSED
"click(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/button_Save""))",Chrome 74.0.3729.131,,2019-05-09 09:36:45,2019-05-09 09:36:45,0.148s,PASSED
delay(2),Chrome 74.0.3729.131,,2019-05-09 09:36:45,2019-05-09 09:36:47,2.031s,PASSED
"comment(""Even has been created in unicrm"")",Chrome 74.0.3729.131,,2019-05-09 09:36:47,2019-05-09 09:36:47,0.014s,PASSED
,,,,,,
Test Cases/Create Guest list,Chrome 74.0.3729.131,,2019-05-09 09:36:47,2019-05-09 09:37:17,29.820s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/a_New (1)""))",Chrome 74.0.3729.131,,2019-05-09 09:37:04,2019-05-09 09:37:04,0.214s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/span_ERDA Guest List (1)""))",Chrome 74.0.3729.131,,2019-05-09 09:37:04,2019-05-09 09:37:05,0.658s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/span_Next (1)""))",Chrome 74.0.3729.131,,2019-05-09 09:37:05,2019-05-09 09:37:05,0.168s,PASSED
"setText(findTestObject(""Page_Automated Test Campaign  Salesforce/input__1362495a (1)""), ""Automated Guest List"")",Chrome 74.0.3729.131,,2019-05-09 09:37:05,2019-05-09 09:37:07,1.497s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/button_Save (1)""))",Chrome 74.0.3729.131,,2019-05-09 09:37:07,2019-05-09 09:37:07,0.184s,PASSED
delay(10),Chrome 74.0.3729.131,,2019-05-09 09:37:07,2019-05-09 09:37:17,10.034s,PASSED
"comment(""Guest List has been created in unicrm"")",Chrome 74.0.3729.131,,2019-05-09 09:37:17,2019-05-09 09:37:17,0.048s,PASSED
,,,,,,
Test Cases/Add Guests,Chrome 74.0.3729.131,,2019-05-09 09:37:17,2019-05-09 09:38:13,56.507s,PASSED
"waitForElementVisible(findTestObject(""Page_Automated Test Campaign  Salesforce/a_Automated Guest List (1)""), 20)",Chrome 74.0.3729.131,,2019-05-09 09:37:37,2019-05-09 09:37:38,0.342s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/a_Automated Guest List (1)""))",Chrome 74.0.3729.131,,2019-05-09 09:37:38,2019-05-09 09:37:38,0.216s,PASSED
"delay(10, STOP_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-09 09:37:38,2019-05-09 09:37:48,10.034s,PASSED
"click(findTestObject(""Page_Automated Guest List  Salesforce/div_Add Constituents""))",Chrome 74.0.3729.131,,2019-05-09 09:37:48,2019-05-09 09:37:48,0.222s,PASSED
"click(findTestObject(""Page_Automated Guest List  Salesforce/h2_Add Constituents to Campaign""))",Chrome 74.0.3729.131,,2019-05-09 09:37:48,2019-05-09 09:37:50,1.326s,PASSED
"click(findTestObject(""Page_Automated Guest List  Salesforce/span_Action_slds-checkbox--faux""))",Chrome 74.0.3729.131,,2019-05-09 09:37:50,2019-05-09 09:37:54,4.649s,PASSED
"constName = getText(findTestObject(""Page_Automated Guest List  Salesforce/a_Test Monash constituent""))",Chrome 74.0.3729.131,,2019-05-09 09:37:54,2019-05-09 09:37:55,1.088s,PASSED
print(constName),Chrome 74.0.3729.131,,2019-05-09 09:37:55,2019-05-09 09:37:56,0.108s,PASSED
"click(findTestObject(""Page_Automated Guest List  Salesforce/span_Next""))",Chrome 74.0.3729.131,,2019-05-09 09:37:56,2019-05-09 09:37:56,0.188s,PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-09 09:37:56,2019-05-09 09:37:59,3.137s,PASSED
"click(findTestObject(""Page_Automated Guest List  Salesforce/span_Submit""))",Chrome 74.0.3729.131,,2019-05-09 09:37:59,2019-05-09 09:38:00,1.566s,PASSED
delay(8),Chrome 74.0.3729.131,,2019-05-09 09:38:00,2019-05-09 09:38:09,8.055s,PASSED
"click(findTestObject(""Page_Automated Guest List  Salesforce/a_Automated Test Campaign""))",Chrome 74.0.3729.131,,2019-05-09 09:38:09,2019-05-09 09:38:10,1.636s,PASSED
delay(3),Chrome 74.0.3729.131,,2019-05-09 09:38:10,2019-05-09 09:38:13,3.049s,PASSED
"comment(""Guest is added to Guest list in unicrm"")",Chrome 74.0.3729.131,,2019-05-09 09:38:13,2019-05-09 09:38:13,0.030s,PASSED
,,,,,,
Test Cases/Create Event and Guest list in Zkipster,Chrome 74.0.3729.131,,2019-05-09 09:38:14,2019-05-09 09:40:42,2m - 28.053s,FAILED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/div_Create Event In Zkipster""))",Chrome 74.0.3729.131,,2019-05-09 09:38:38,2019-05-09 09:38:39,0.397s,PASSED
delay(7),Chrome 74.0.3729.131,,2019-05-09 09:38:39,2019-05-09 09:38:46,7.035s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/lightning-primitive-icon""))",Chrome 74.0.3729.131,,2019-05-09 09:38:46,2019-05-09 09:38:46,0.291s,PASSED
delay(7),Chrome 74.0.3729.131,,2019-05-09 09:38:46,2019-05-09 09:38:53,7.039s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/div_Create Event In Zkipster""))",Chrome 74.0.3729.131,,2019-05-09 09:38:53,2019-05-09 09:38:53,0.274s,PASSED
delay(7),Chrome 74.0.3729.131,,2019-05-09 09:38:53,2019-05-09 09:39:01,7.814s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/lightning-primitive-icon""))",Chrome 74.0.3729.131,,2019-05-09 09:39:01,2019-05-09 09:39:01,0.208s,PASSED
delay(7),Chrome 74.0.3729.131,,2019-05-09 09:39:01,2019-05-09 09:39:08,7.036s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/div_Create Guest Lists In Zkipster""))",Chrome 74.0.3729.131,,2019-05-09 09:39:08,2019-05-09 09:39:09,0.207s,PASSED
delay(9),Chrome 74.0.3729.131,,2019-05-09 09:39:09,2019-05-09 09:39:18,9.035s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/button_Close this window""))",Chrome 74.0.3729.131,,2019-05-09 09:39:18,2019-05-09 09:39:18,0.168s,PASSED
delay(3),Chrome 74.0.3729.131,,2019-05-09 09:39:18,2019-05-09 09:39:21,3.035s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/div_Sync Guests to Zkipster""))",Chrome 74.0.3729.131,,2019-05-09 09:39:21,2019-05-09 09:39:21,0.151s,PASSED
delay(10),Chrome 74.0.3729.131,,2019-05-09 09:39:21,2019-05-09 09:39:31,10.016s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/lightning-primitive-icon""))",Chrome 74.0.3729.131,,2019-05-09 09:39:31,2019-05-09 09:39:31,0.177s,PASSED
delay(6),Chrome 74.0.3729.131,,2019-05-09 09:39:31,2019-05-09 09:39:37,6.034s,PASSED
"navigateToUrl(""https://account.zkipster.com/Login/Login?ReturnUrl=%2fGuests%2fEdit"")",Chrome 74.0.3729.131,,2019-05-09 09:39:37,2019-05-09 09:39:44,6.684s,PASSED
"setText(findTestObject(""Page_zkipster - Log In/input_Log In_UserName""), ""MonashAdmin1"")",Chrome 74.0.3729.131,,2019-05-09 09:39:44,2019-05-09 09:39:44,0.244s,PASSED
"setEncryptedText(findTestObject(""Page_zkipster - Log In/input_Log In_Password""), ""B1Kdm3v38+DzKq91AaaXQg=="")",Chrome 74.0.3729.131,,2019-05-09 09:39:44,2019-05-09 09:39:44,0.139s,PASSED
"click(findTestObject(""Page_zkipster - Log In/input_Log In_login_submit""))",Chrome 74.0.3729.131,,2019-05-09 09:39:44,2019-05-09 09:39:52,8.097s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-09 09:39:52,2019-05-09 09:39:57,5.034s,PASSED
"click(findTestObject(""Page_zkipster - Events/a_Automated Test Campaign""))",Chrome 74.0.3729.131,,2019-05-09 09:39:57,2019-05-09 09:39:59,2.039s,PASSED
delay(7),Chrome 74.0.3729.131,,2019-05-09 09:39:59,2019-05-09 09:40:06,7.034s,PASSED
"click(findTestObject(""Page_zkipster - Guest Lists/td_1""))",Chrome 74.0.3729.131,,2019-05-09 09:40:06,2019-05-09 09:40:42,35.236s,FAILED
