Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"delay(10, STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-05-06 15:49:20,2019-05-06 15:49:30,10.036s,PASSED
"click(findTestObject(""Page_Automated Guest List  Salesforce/div_Add Constituents""))",Chrome 73.0.3683.103,,2019-05-06 15:49:30,2019-05-06 15:49:31,0.240s,PASSED
"click(findTestObject(""Page_Automated Guest List  Salesforce/h2_Add Constituents to Campaign""))",Chrome 73.0.3683.103,,2019-05-06 15:49:31,2019-05-06 15:49:32,0.821s,PASSED
"click(findTestObject(""Page_Automated Guest List  Salesforce/span_Action_slds-checkbox--faux""))",Chrome 73.0.3683.103,,2019-05-06 15:49:32,2019-05-06 15:49:33,1.481s,PASSED
"constName = getText(findTestObject(""Page_Automated Guest List  Salesforce/a_Test Monash constituent""))",Chrome 73.0.3683.103,,2019-05-06 15:49:33,2019-05-06 15:49:34,0.929s,PASSED
print(constName),Chrome 73.0.3683.103,,2019-05-06 15:49:34,2019-05-06 15:49:34,0.035s,PASSED
"click(findTestObject(""Page_Automated Guest List  Salesforce/span_Next""))",Chrome 73.0.3683.103,,2019-05-06 15:49:34,2019-05-06 15:49:34,0.173s,PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-05-06 15:49:34,2019-05-06 15:49:37,3.032s,PASSED
"click(findTestObject(""Page_Automated Guest List  Salesforce/span_Submit""))",Chrome 73.0.3683.103,,2019-05-06 15:49:37,2019-05-06 15:49:38,0.624s,PASSED
delay(8),Chrome 73.0.3683.103,,2019-05-06 15:49:38,2019-05-06 15:49:46,8.021s,PASSED
"click(findTestObject(""Page_Automated Guest List  Salesforce/a_Automated Test Campaign""))",Chrome 73.0.3683.103,,2019-05-06 15:49:46,2019-05-06 15:49:46,0.327s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-05-06 15:49:46,2019-05-06 15:49:49,3.032s,PASSED
,,,,,,
Test Cases/Create Event and Guest list in Zkipster,Chrome 73.0.3683.103,,2019-05-06 15:49:49,2019-05-06 15:51:26,1m - 36.400s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/div_Create Event In Zkipster""))",Chrome 73.0.3683.103,,2019-05-06 15:50:03,2019-05-06 15:50:03,0.167s,PASSED
delay(7),Chrome 73.0.3683.103,,2019-05-06 15:50:03,2019-05-06 15:50:10,7.030s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/lightning-primitive-icon""))",Chrome 73.0.3683.103,,2019-05-06 15:50:10,2019-05-06 15:50:10,0.167s,PASSED
delay(7),Chrome 73.0.3683.103,,2019-05-06 15:50:10,2019-05-06 15:50:17,7.034s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/div_Create Event In Zkipster""))",Chrome 73.0.3683.103,,2019-05-06 15:50:17,2019-05-06 15:50:17,0.178s,PASSED
delay(7),Chrome 73.0.3683.103,,2019-05-06 15:50:17,2019-05-06 15:50:24,7.024s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/lightning-primitive-icon""))",Chrome 73.0.3683.103,,2019-05-06 15:50:24,2019-05-06 15:50:24,0.161s,PASSED
delay(7),Chrome 73.0.3683.103,,2019-05-06 15:50:24,2019-05-06 15:50:32,7.329s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/div_Create Guest Lists In Zkipster""))",Chrome 73.0.3683.103,,2019-05-06 15:50:32,2019-05-06 15:50:32,0.195s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-05-06 15:50:32,2019-05-06 15:50:37,5.029s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/button_Close this window""))",Chrome 73.0.3683.103,,2019-05-06 15:50:37,2019-05-06 15:50:37,0.588s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-05-06 15:50:37,2019-05-06 15:50:41,3.061s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/div_Sync Guests to Zkipster""))",Chrome 73.0.3683.103,,2019-05-06 15:50:41,2019-05-06 15:50:41,0.631s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-05-06 15:50:41,2019-05-06 15:50:46,5.043s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/lightning-primitive-icon""))",Chrome 73.0.3683.103,,2019-05-06 15:50:46,2019-05-06 15:50:47,0.887s,PASSED
"navigateToUrl(""https://account.zkipster.com/Login/Login?ReturnUrl=%2fGuests%2fEdit"")",Chrome 73.0.3683.103,,2019-05-06 15:50:47,2019-05-06 15:50:53,6.236s,PASSED
"setText(findTestObject(""Page_zkipster - Log In/input_Log In_UserName""), ""MonashAdmin1"")",Chrome 73.0.3683.103,,2019-05-06 15:50:53,2019-05-06 15:50:55,1.290s,PASSED
"setEncryptedText(findTestObject(""Page_zkipster - Log In/input_Log In_Password""), ""B1Kdm3v38+DzKq91AaaXQg=="")",Chrome 73.0.3683.103,,2019-05-06 15:50:55,2019-05-06 15:50:56,0.945s,PASSED
"click(findTestObject(""Page_zkipster - Log In/input_Log In_login_submit""))",Chrome 73.0.3683.103,,2019-05-06 15:50:56,2019-05-06 15:51:06,10.835s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-05-06 15:51:06,2019-05-06 15:51:11,5.041s,PASSED
"click(findTestObject(""Page_zkipster - Events/a_Automated Test Campaign""))",Chrome 73.0.3683.103,,2019-05-06 15:51:11,2019-05-06 15:51:14,2.822s,PASSED
"click(findTestObject(""Page_zkipster - Guest Lists/td_1""))",Chrome 73.0.3683.103,,2019-05-06 15:51:14,2019-05-06 15:51:17,2.763s,PASSED
delay(7),Chrome 73.0.3683.103,,2019-05-06 15:51:17,2019-05-06 15:51:24,7.071s,PASSED
"GuestFirstName = getText(findTestObject(""Page_zkipster - Guests/div_Test Monash""))",Chrome 73.0.3683.103,,2019-05-06 15:51:24,2019-05-06 15:51:25,0.630s,PASSED
print(GuestFirstName),Chrome 73.0.3683.103,,2019-05-06 15:51:25,2019-05-06 15:51:25,0.000s,PASSED
"GuestLastName = getText(findTestObject(""Object Repository/Page_zkipster - Guests/div_Rabobank""))",Chrome 73.0.3683.103,,2019-05-06 15:51:25,2019-05-06 15:51:25,0.666s,PASSED
print(GuestLastName),Chrome 73.0.3683.103,,2019-05-06 15:51:25,2019-05-06 15:51:26,0.042s,PASSED
"GuestName = GuestFirstName + "" "" + GuestLastName",Chrome 73.0.3683.103,,2019-05-06 15:51:26,2019-05-06 15:51:26,0.017s,PASSED
print(GuestName),Chrome 73.0.3683.103,,2019-05-06 15:51:26,2019-05-06 15:51:26,0.033s,PASSED
print(constName),Chrome 73.0.3683.103,,2019-05-06 15:51:26,2019-05-06 15:51:26,0.011s,PASSED
if (GuestName == constName),Chrome 73.0.3683.103,,2019-05-06 15:51:26,2019-05-06 15:51:26,0.042s,PASSED
