Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"click(findTestObject(""Page_Automated Guest List  Salesforce/h2_Add Constituents to Campaign""))",Chrome 73.0.3683.103,,2019-05-06 15:11:36,2019-05-06 15:11:44,7.857s,PASSED
"click(findTestObject(""Page_Automated Guest List  Salesforce/span_Action_slds-checkbox--faux""))",Chrome 73.0.3683.103,,2019-05-06 15:11:44,2019-05-06 15:11:45,0.918s,PASSED
"constName = getText(findTestObject(""Page_Automated Guest List  Salesforce/a_Test Monash constituent""))",Chrome 73.0.3683.103,,2019-05-06 15:11:45,2019-05-06 15:11:47,2.309s,PASSED
print(constName),Chrome 73.0.3683.103,,2019-05-06 15:11:47,2019-05-06 15:11:47,0.074s,PASSED
"click(findTestObject(""Page_Automated Guest List  Salesforce/span_Next""))",Chrome 73.0.3683.103,,2019-05-06 15:11:47,2019-05-06 15:11:48,0.578s,PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-05-06 15:11:48,2019-05-06 15:11:51,3.047s,PASSED
"click(findTestObject(""Page_Automated Guest List  Salesforce/span_Submit""))",Chrome 73.0.3683.103,,2019-05-06 15:11:51,2019-05-06 15:11:52,0.432s,PASSED
delay(8),Chrome 73.0.3683.103,,2019-05-06 15:11:52,2019-05-06 15:12:00,8.026s,PASSED
"click(findTestObject(""Page_Automated Guest List  Salesforce/a_Automated Test Campaign""))",Chrome 73.0.3683.103,,2019-05-06 15:12:00,2019-05-06 15:12:00,0.552s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-05-06 15:12:00,2019-05-06 15:12:03,3.037s,PASSED
,,,,,,
Test Cases/Create Event and Guest list in Zkipster,Chrome 73.0.3683.103,,2019-05-06 15:12:03,2019-05-06 15:13:23,1m - 20.260s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/div_Create Event In Zkipster""))",Chrome 73.0.3683.103,,2019-05-06 15:12:18,2019-05-06 15:12:18,0.262s,PASSED
delay(7),Chrome 73.0.3683.103,,2019-05-06 15:12:18,2019-05-06 15:12:25,7.032s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/lightning-primitive-icon""))",Chrome 73.0.3683.103,,2019-05-06 15:12:25,2019-05-06 15:12:26,0.175s,PASSED
delay(7),Chrome 73.0.3683.103,,2019-05-06 15:12:26,2019-05-06 15:12:33,7.029s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/div_Create Event In Zkipster""))",Chrome 73.0.3683.103,,2019-05-06 15:12:33,2019-05-06 15:12:33,0.159s,PASSED
delay(7),Chrome 73.0.3683.103,,2019-05-06 15:12:33,2019-05-06 15:12:40,7.030s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/lightning-primitive-icon""))",Chrome 73.0.3683.103,,2019-05-06 15:12:40,2019-05-06 15:12:40,0.157s,PASSED
delay(7),Chrome 73.0.3683.103,,2019-05-06 15:12:40,2019-05-06 15:12:47,7.036s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/div_Create Guest Lists In Zkipster""))",Chrome 73.0.3683.103,,2019-05-06 15:12:47,2019-05-06 15:12:47,0.319s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-05-06 15:12:47,2019-05-06 15:12:52,5.027s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/button_Close this window""))",Chrome 73.0.3683.103,,2019-05-06 15:12:52,2019-05-06 15:12:53,0.180s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-05-06 15:12:53,2019-05-06 15:12:56,3.029s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/div_Sync Guests to Zkipster""))",Chrome 73.0.3683.103,,2019-05-06 15:12:56,2019-05-06 15:12:56,0.145s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-05-06 15:12:56,2019-05-06 15:13:01,5.015s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/lightning-primitive-icon""))",Chrome 73.0.3683.103,,2019-05-06 15:13:01,2019-05-06 15:13:01,0.207s,PASSED
"navigateToUrl(""https://account.zkipster.com/Login/Login?ReturnUrl=%2fGuests%2fEdit"")",Chrome 73.0.3683.103,,2019-05-06 15:13:01,2019-05-06 15:13:06,4.821s,PASSED
"setText(findTestObject(""Page_zkipster - Log In/input_Log In_UserName""), ""MonashAdmin1"")",Chrome 73.0.3683.103,,2019-05-06 15:13:06,2019-05-06 15:13:06,0.219s,PASSED
"setEncryptedText(findTestObject(""Page_zkipster - Log In/input_Log In_Password""), ""B1Kdm3v38+DzKq91AaaXQg=="")",Chrome 73.0.3683.103,,2019-05-06 15:13:06,2019-05-06 15:13:06,0.130s,PASSED
"click(findTestObject(""Page_zkipster - Log In/input_Log In_login_submit""))",Chrome 73.0.3683.103,,2019-05-06 15:13:06,2019-05-06 15:13:14,7.791s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-05-06 15:13:14,2019-05-06 15:13:19,5.030s,PASSED
"click(findTestObject(""Page_zkipster - Events/a_Automated Test Campaign""))",Chrome 73.0.3683.103,,2019-05-06 15:13:19,2019-05-06 15:13:21,2.070s,PASSED
"click(findTestObject(""Page_zkipster - Guest Lists/td_1""))",Chrome 73.0.3683.103,,2019-05-06 15:13:21,2019-05-06 15:13:23,1.704s,PASSED
"GuestFirstName = getText(findTestObject(""Object Repository/Page_zkipster - Guests/div_Test Monash""))",Chrome 73.0.3683.103,,2019-05-06 15:13:23,2019-05-06 15:13:23,0.195s,PASSED
print(GuestFirstName),Chrome 73.0.3683.103,,2019-05-06 15:13:23,2019-05-06 15:13:23,0.006s,PASSED
"GuestLastName = getText(findTestObject(""Object Repository/Page_zkipster - Guests/div_Rabobank""))",Chrome 73.0.3683.103,,2019-05-06 15:13:23,2019-05-06 15:13:23,0.095s,PASSED
print(GuestLastName),Chrome 73.0.3683.103,,2019-05-06 15:13:23,2019-05-06 15:13:23,0.020s,PASSED
"GuestName = GuestFirstName + "" "" + GuestLastName",Chrome 73.0.3683.103,,2019-05-06 15:13:23,2019-05-06 15:13:23,0.004s,PASSED
print(GuestName),Chrome 73.0.3683.103,,2019-05-06 15:13:23,2019-05-06 15:13:23,0.004s,PASSED
print(constName),Chrome 73.0.3683.103,,2019-05-06 15:13:23,2019-05-06 15:13:23,0.003s,PASSED
if (GuestName == constName),Chrome 73.0.3683.103,,2019-05-06 15:13:23,2019-05-06 15:13:23,0.003s,PASSED
else,Chrome 73.0.3683.103,,2019-05-06 15:13:23,2019-05-06 15:13:23,0.013s,PASSED
