Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"click(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/a_Social""))",Chrome 73.0.3683.103,,2019-05-06 12:29:30,2019-05-06 12:29:31,0.166s,PASSED
"click(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/button_Save""))",Chrome 73.0.3683.103,,2019-05-06 12:29:31,2019-05-06 12:29:31,0.139s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-05-06 12:29:31,2019-05-06 12:29:33,2.668s,PASSED
,,,,,,
Test Cases/Create Guest list,Chrome 73.0.3683.103,,2019-05-06 12:29:33,2019-05-06 12:30:04,30.556s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/a_New (1)""))",Chrome 73.0.3683.103,,2019-05-06 12:29:51,2019-05-06 12:29:52,0.201s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/span_ERDA Guest List (1)""))",Chrome 73.0.3683.103,,2019-05-06 12:29:52,2019-05-06 12:29:52,0.636s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/span_Next (1)""))",Chrome 73.0.3683.103,,2019-05-06 12:29:52,2019-05-06 12:29:52,0.146s,PASSED
"setText(findTestObject(""Page_Automated Test Campaign  Salesforce/input__1362495a (1)""), ""Automated Guest List"")",Chrome 73.0.3683.103,,2019-05-06 12:29:52,2019-05-06 12:29:54,1.454s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/button_Save (1)""))",Chrome 73.0.3683.103,,2019-05-06 12:29:54,2019-05-06 12:29:54,0.155s,PASSED
delay(10),Chrome 73.0.3683.103,,2019-05-06 12:29:54,2019-05-06 12:30:04,10.057s,PASSED
,,,,,,
Test Cases/Add Guests,Chrome 73.0.3683.103,,2019-05-06 12:30:04,2019-05-06 12:30:48,44.239s,PASSED
"waitForElementVisible(findTestObject(""Page_Automated Test Campaign  Salesforce/a_Automated Guest List (1)""), 20)",Chrome 73.0.3683.103,,2019-05-06 12:30:19,2019-05-06 12:30:19,0.413s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/a_Automated Guest List (1)""))",Chrome 73.0.3683.103,,2019-05-06 12:30:20,2019-05-06 12:30:20,0.159s,PASSED
"delay(10, STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-05-06 12:30:20,2019-05-06 12:30:30,10.037s,PASSED
"click(findTestObject(""Page_Automated Guest List  Salesforce/div_Add Constituents""))",Chrome 73.0.3683.103,,2019-05-06 12:30:30,2019-05-06 12:30:30,0.594s,PASSED
"click(findTestObject(""Page_Automated Guest List  Salesforce/h2_Add Constituents to Campaign""))",Chrome 73.0.3683.103,,2019-05-06 12:30:30,2019-05-06 12:30:31,0.782s,PASSED
"click(findTestObject(""Page_Automated Guest List  Salesforce/span_Action_slds-checkbox--faux""))",Chrome 73.0.3683.103,,2019-05-06 12:30:31,2019-05-06 12:30:32,1.376s,PASSED
"Guest = getText(findTestObject(""Page_Automated Guest List  Salesforce/a_Test Monash constituent""))",Chrome 73.0.3683.103,,2019-05-06 12:30:32,2019-05-06 12:30:33,0.231s,PASSED
print(Guest),Chrome 73.0.3683.103,,2019-05-06 12:30:33,2019-05-06 12:30:33,0.125s,PASSED
"click(findTestObject(""Page_Automated Guest List  Salesforce/span_Next""))",Chrome 73.0.3683.103,,2019-05-06 12:30:33,2019-05-06 12:30:33,0.163s,PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-05-06 12:30:33,2019-05-06 12:30:36,3.038s,PASSED
"click(findTestObject(""Page_Automated Guest List  Salesforce/span_Submit""))",Chrome 73.0.3683.103,,2019-05-06 12:30:36,2019-05-06 12:30:36,0.240s,PASSED
delay(8),Chrome 73.0.3683.103,,2019-05-06 12:30:36,2019-05-06 12:30:44,8.015s,PASSED
"click(findTestObject(""Page_Automated Guest List  Salesforce/a_Automated Test Campaign""))",Chrome 73.0.3683.103,,2019-05-06 12:30:44,2019-05-06 12:30:45,1.020s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-05-06 12:30:45,2019-05-06 12:30:48,3.022s,PASSED
,,,,,,
Test Cases/Create Event and Guest list in Zkipster,Chrome 73.0.3683.103,,2019-05-06 12:30:48,2019-05-06 12:31:16,27.110s,FAILED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/div_Create Event In Zkipster""))",Chrome 73.0.3683.103,,2019-05-06 12:31:07,2019-05-06 12:31:07,0.239s,PASSED
delay(7),Chrome 73.0.3683.103,,2019-05-06 12:31:07,2019-05-06 12:31:14,7.029s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/lightning-primitive-icon""))",Chrome 73.0.3683.103,,2019-05-06 12:31:14,2019-05-06 12:31:15,0.211s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/div_Create Event In Zkipster""))",Chrome 73.0.3683.103,,2019-05-06 12:31:15,2019-05-06 12:31:16,0.850s,FAILED
