Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"click(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/span_Guest List Containing Campaign Members_slds-radio--faux (1)""))",Chrome 73.0.3683.103,,2019-05-06 14:55:59,2019-05-06 14:55:59,0.342s,PASSED
"click(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/span_Next (1)""))",Chrome 73.0.3683.103,,2019-05-06 14:55:59,2019-05-06 14:56:00,0.538s,PASSED
"setText(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/input__71009a (1)""), ""Automated Test Campaign"")",Chrome 73.0.3683.103,,2019-05-06 14:56:00,2019-05-06 14:56:01,1.428s,PASSED
"click(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/Event_Status""))",Chrome 73.0.3683.103,,2019-05-06 14:56:01,2019-05-06 14:56:02,0.152s,PASSED
"click(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/Planned""))",Chrome 73.0.3683.103,,2019-05-06 14:56:02,2019-05-06 14:56:02,0.178s,PASSED
"click(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/Event_group""))",Chrome 73.0.3683.103,,2019-05-06 14:56:02,2019-05-06 14:56:02,0.165s,PASSED
"click(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/a_Alumni""))",Chrome 73.0.3683.103,,2019-05-06 14:56:02,2019-05-06 14:56:02,0.181s,PASSED
"setText(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/label_Event Location real (1)""), ""21 welington rd"")",Chrome 73.0.3683.103,,2019-05-06 14:56:02,2019-05-06 14:56:03,0.531s,PASSED
"setText(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/Start_date""), ""27/06/2019"")",Chrome 73.0.3683.103,,2019-05-06 14:56:03,2019-05-06 14:56:03,0.225s,PASSED
"setText(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/Start time (1)""), """")",Chrome 73.0.3683.103,,2019-05-06 14:56:03,2019-05-06 14:56:03,0.151s,PASSED
"setText(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/End_Date (1)""), ""30/06/2019"")",Chrome 73.0.3683.103,,2019-05-06 14:56:03,2019-05-06 14:56:03,0.254s,PASSED
"setText(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/Event_end_time (1)""), """")",Chrome 73.0.3683.103,,2019-05-06 14:56:03,2019-05-06 14:56:03,0.116s,PASSED
"setText(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/event_street (1)""), ""street"")",Chrome 73.0.3683.103,,2019-05-06 14:56:03,2019-05-06 14:56:04,0.188s,PASSED
"setText(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/event_city (1)""), ""city"")",Chrome 73.0.3683.103,,2019-05-06 14:56:04,2019-05-06 14:56:04,0.190s,PASSED
"setText(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/event_state (1)""), ""state"")",Chrome 73.0.3683.103,,2019-05-06 14:56:04,2019-05-06 14:56:04,0.185s,PASSED
"setText(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/input__4091117a""), ""3000"")",Chrome 73.0.3683.103,,2019-05-06 14:56:04,2019-05-06 14:56:04,0.186s,PASSED
"setText(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/input__4431117a""), ""Australia"")",Chrome 73.0.3683.103,,2019-05-06 14:56:04,2019-05-06 14:56:05,0.347s,PASSED
"click(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/a_Corporate""))",Chrome 73.0.3683.103,,2019-05-06 14:56:05,2019-05-06 14:56:05,0.185s,PASSED
"click(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/a_Social""))",Chrome 73.0.3683.103,,2019-05-06 14:56:05,2019-05-06 14:56:05,0.228s,PASSED
"click(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/button_Save""))",Chrome 73.0.3683.103,,2019-05-06 14:56:05,2019-05-06 14:56:05,0.174s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-05-06 14:56:05,2019-05-06 14:56:08,2.928s,PASSED
,,,,,,
Test Cases/Create Guest list,Chrome 73.0.3683.103,,2019-05-06 14:56:08,2019-05-06 14:56:32,23.700s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/a_New (1)""))",Chrome 73.0.3683.103,,2019-05-06 14:56:19,2019-05-06 14:56:19,0.166s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/span_ERDA Guest List (1)""))",Chrome 73.0.3683.103,,2019-05-06 14:56:19,2019-05-06 14:56:20,0.646s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/span_Next (1)""))",Chrome 73.0.3683.103,,2019-05-06 14:56:20,2019-05-06 14:56:20,0.167s,PASSED
"setText(findTestObject(""Page_Automated Test Campaign  Salesforce/input__1362495a (1)""), ""Automated Guest List"")",Chrome 73.0.3683.103,,2019-05-06 14:56:20,2019-05-06 14:56:22,1.393s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/button_Save (1)""))",Chrome 73.0.3683.103,,2019-05-06 14:56:22,2019-05-06 14:56:22,0.165s,PASSED
delay(10),Chrome 73.0.3683.103,,2019-05-06 14:56:22,2019-05-06 14:56:32,10.028s,PASSED
,,,,,,
Test Cases/Add Guests,Chrome 73.0.3683.103,,2019-05-06 14:56:32,2019-05-06 14:57:14,42.371s,ERROR
"waitForElementVisible(findTestObject(""Page_Automated Test Campaign  Salesforce/a_Automated Guest List (1)""), 20)",Chrome 73.0.3683.103,,2019-05-06 14:56:54,2019-05-06 14:56:55,0.786s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/a_Automated Guest List (1)""))",Chrome 73.0.3683.103,,2019-05-06 14:56:55,2019-05-06 14:56:56,1.066s,PASSED
"delay(10, STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-05-06 14:56:56,2019-05-06 14:57:06,10.071s,PASSED
"click(findTestObject(""Page_Automated Guest List  Salesforce/div_Add Constituents""))",Chrome 73.0.3683.103,,2019-05-06 14:57:06,2019-05-06 14:57:06,0.563s,PASSED
"click(findTestObject(""Page_Automated Guest List  Salesforce/h2_Add Constituents to Campaign""))",Chrome 73.0.3683.103,,2019-05-06 14:57:06,2019-05-06 14:57:12,5.319s,PASSED
"click(findTestObject(""Page_Automated Guest List  Salesforce/span_Action_slds-checkbox--faux""))",Chrome 73.0.3683.103,,2019-05-06 14:57:12,2019-05-06 14:57:13,0.868s,PASSED
"Guest = getText(findTestObject(""Page_Automated Guest List  Salesforce/a_Test Monash constituent""))",Chrome 73.0.3683.103,,2019-05-06 14:57:13,2019-05-06 14:57:14,1.556s,ERROR
,,,,,,
Test Cases/Create Event and Guest list in Zkipster,Chrome 73.0.3683.103,,2019-05-06 14:57:14,2019-05-06 14:57:30,15.764s,FAILED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/div_Create Event In Zkipster""))",Chrome 73.0.3683.103,,2019-05-06 14:57:29,2019-05-06 14:57:30,1.036s,FAILED
