Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/div_Create Guest Lists In Zkipster""))",Chrome 74.0.3729.131,,2019-05-09 16:51:32,2019-05-09 16:51:32,0.198s,PASSED
delay(9),Chrome 74.0.3729.131,,2019-05-09 16:51:32,2019-05-09 16:51:41,9.028s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/button_Close this window""))",Chrome 74.0.3729.131,,2019-05-09 16:51:41,2019-05-09 16:51:42,0.170s,PASSED
delay(7),Chrome 74.0.3729.131,,2019-05-09 16:51:42,2019-05-09 16:51:49,7.325s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/div_Create Guest Lists In Zkipster""))",Chrome 74.0.3729.131,,2019-05-09 16:51:49,2019-05-09 16:51:49,0.151s,PASSED
delay(8),Chrome 74.0.3729.131,,2019-05-09 16:51:49,2019-05-09 16:51:57,8.022s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/button_Close this window""))",Chrome 74.0.3729.131,,2019-05-09 16:51:57,2019-05-09 16:51:57,0.165s,PASSED
delay(8),Chrome 74.0.3729.131,,2019-05-09 16:51:57,2019-05-09 16:52:05,8.045s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/div_Sync Guests to Zkipster""))",Chrome 74.0.3729.131,,2019-05-09 16:52:05,2019-05-09 16:52:06,0.452s,PASSED
delay(10),Chrome 74.0.3729.131,,2019-05-09 16:52:06,2019-05-09 16:52:16,10.180s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/lightning-primitive-icon""))",Chrome 74.0.3729.131,,2019-05-09 16:52:16,2019-05-09 16:52:17,0.795s,PASSED
delay(6),Chrome 74.0.3729.131,,2019-05-09 16:52:17,2019-05-09 16:52:23,6.056s,PASSED
"navigateToUrl(""https://account.zkipster.com/Login/Login?ReturnUrl=%2fGuests%2fEdit"")",Chrome 74.0.3729.131,,2019-05-09 16:52:23,2019-05-09 16:52:33,9.921s,PASSED
"setText(findTestObject(""Page_zkipster - Log In/input_Log In_UserName""), ""MonashAdmin1"")",Chrome 74.0.3729.131,,2019-05-09 16:52:33,2019-05-09 16:52:33,0.574s,PASSED
"setEncryptedText(findTestObject(""Page_zkipster - Log In/input_Log In_Password""), ""B1Kdm3v38+DzKq91AaaXQg=="")",Chrome 74.0.3729.131,,2019-05-09 16:52:33,2019-05-09 16:52:34,0.805s,PASSED
"click(findTestObject(""Page_zkipster - Log In/input_Log In_login_submit""))",Chrome 74.0.3729.131,,2019-05-09 16:52:34,2019-05-09 16:52:43,8.593s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-09 16:52:43,2019-05-09 16:52:48,5.035s,PASSED
"click(findTestObject(""Page_zkipster - Events/a_Automated Test Campaign""))",Chrome 74.0.3729.131,,2019-05-09 16:52:48,2019-05-09 16:52:50,2.476s,PASSED
delay(7),Chrome 74.0.3729.131,,2019-05-09 16:52:50,2019-05-09 16:52:57,7.031s,PASSED
"click(findTestObject(""Page_zkipster - Guest Lists/td_1""))",Chrome 74.0.3729.131,,2019-05-09 16:52:57,2019-05-09 16:53:01,3.388s,PASSED
delay(9),Chrome 74.0.3729.131,,2019-05-09 16:53:01,2019-05-09 16:53:10,9.034s,PASSED
"GuestFirstName = getText(findTestObject(""Page_zkipster - Guests/div_Test Monash""))",Chrome 74.0.3729.131,,2019-05-09 16:53:10,2019-05-09 16:53:10,0.112s,PASSED
print(GuestFirstName),Chrome 74.0.3729.131,,2019-05-09 16:53:10,2019-05-09 16:53:10,0.003s,PASSED
"GuestLastName = getText(findTestObject(""Object Repository/Page_zkipster - Guests/div_Rabobank""))",Chrome 74.0.3729.131,,2019-05-09 16:53:10,2019-05-09 16:53:10,0.066s,PASSED
print(GuestLastName),Chrome 74.0.3729.131,,2019-05-09 16:53:10,2019-05-09 16:53:10,0.018s,PASSED
"GuestName = GuestFirstName + "" "" + GuestLastName",Chrome 74.0.3729.131,,2019-05-09 16:53:10,2019-05-09 16:53:10,0.003s,PASSED
print(GuestName),Chrome 74.0.3729.131,,2019-05-09 16:53:10,2019-05-09 16:53:10,0.002s,PASSED
print(constName),Chrome 74.0.3729.131,,2019-05-09 16:53:10,2019-05-09 16:53:10,0.002s,PASSED
if (GuestName == constName),Chrome 74.0.3729.131,,2019-05-09 16:53:10,2019-05-09 16:53:10,0.028s,PASSED
